seed,episode,t,env_name,condition,metabolic_load,agent_id,action,energy_true,energy_model,energy_pred,distress_self,distress_other_est,distress_coupled,pe,valence,arousal,Ns,internal,efference,g_eff,precision_eff,has_food,partner_alive,transfer_event,lesion_mode
4,4,16,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8399999999999992,0.7871123913902549,0.7342247827805106,0.0,0.0,0.0,0.10577521721948857,1.0,0.10577521721948857,0.7560240562394589,0.7696199796724945,0.7819833073733343,0.8286111394386297,1.0242247827805113,0,0,0,none
4,4,17,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7899999999999991,0.788556195695127,0.7871123913902549,0.0,0.0,0.0,0.002887608609744241,1.0,0.002887608609744241,0.7620854345725047,0.7666061616324986,0.7773701636510837,0.8518763411258332,1.0528876086097443,0,0,0,none
5,5,0,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.6199999999999999,0.6599999999999999,0.7,0.040000000000000036,0.0,0.040000000000000036,-0.08000000000000007,0.9199999999999999,0.1200000000000001,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
5,5,1,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.5399999999999998,0.6049999999999999,0.6499999999999999,0.09500000000000008,0.0,0.09500000000000008,-0.1100000000000001,0.8099999999999998,0.20500000000000018,0.6087551299589603,0.3635020519835841,0.15105061559507524,1.1553600000000002,1.06,0,1,0,none
5,5,2,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.45999999999999985,0.5443749999999998,0.5812499999999998,0.15562500000000012,0.0,0.15562500000000012,-0.12124999999999997,0.6887499999999998,0.2768750000000001,0.7027219617539483,0.4991900158917298,0.25549243568407165,1.3012068954878253,1.1025,0,1,0,none
5,5,3,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.40999999999999986,0.49664062499999984,0.5054687499999998,0.20335937500000012,0.0,0.20335937500000012,-0.09546874999999994,0.5932812499999998,0.29882812500000006,0.7787693235521352,0.6110217389558921,0.3621512266656178,1.4394540192168168,1.1384375,1,1,0,none
5,5,4,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.5399999999999998,0.5437402343749999,0.4458007812499998,0.1562597656250001,0.0,0.1562597656250001,0.09419921875000004,0.6874804687499998,0.25045898437500014,0.8353518403064607,0.7007537794961196,0.4637319925147684,1.5126937858151541,1.1494140625,0,1,0,none
5,5,5,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.4899999999999998,0.5364025878906249,0.5046752929687498,0.16359741210937506,0.0,0.16359741210937506,-0.014675292968749976,0.6728051757812499,0.17827270507812504,0.8553012969552696,0.7625727864797796,0.5533842307042718,1.382756550490113,1.1252294921875001,1,1,0,none
5,5,6,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6199999999999999,0.5986509704589843,0.49550323486328113,0.10134902954101566,0.0,0.10134902954101566,0.12449676513671876,0.7973019409179687,0.2258457946777344,0.8492110511290324,0.7972280923394807,0.6265373891948345,1.3184729226826493,1.0891363525390625,0,1,0,none
5,5,7,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.5699999999999998,0.5969941139221191,0.5733137130737304,0.10300588607788086,0.0,0.10300588607788086,-0.0033137130737305176,0.7939882278442383,0.10631959915161138,0.8532456238602554,0.8196351049477906,0.6844667039207213,1.2405968446741156,1.1129228973388672,1,0,0,none
5,5,8,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6999999999999997,0.6613727927207945,0.5712426424026489,0.03862720727920543,0.0,0.03862720727920543,0.12875735759735085,0.9227455854415891,0.16738456487655629,0.8429505194677903,0.8289612707557905,0.7278150739712421,1.1357764928275835,1.0531597995758057,0,0,0,none
5,5,9,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6499999999999997,0.6605147972702978,0.6517159909009932,0.03948520272970213,0.0,0.03948520272970213,-0.0017159909009935026,0.9210295945405957,0.04120119363069563,0.8370612054824476,0.8322012446464533,0.7591309251738054,1.068551369202438,1.0836922824382782,1,0,0,none
5,5,10,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7799999999999996,0.7251930489763615,0.6506434965878722,0.0,0.0,0.0,0.12935650341212734,1.0,0.12935650341212734,0.8154831605629658,0.8255140110130583,0.7790458509255813,0.963262876329611,1.0206005968153478,0,0,0,none
5,5,11,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7299999999999995,0.7275965244881806,0.7251930489763615,0.0,0.0,0.0,0.00480695102363804,1.0,0.00480695102363804,0.8028513714400634,0.8164489551838603,0.790266782203065,0.9537097299430577,1.0646782517060638,0,0,0,none
5,5,12,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6799999999999995,0.70379826224409,0.7275965244881806,0.0,0.0,0.0,-0.04759652448818108,1.0,0.04759652448818108,0.7882971532768808,0.8051882344210685,0.794743217868466,0.8534271984844892,1.002403475511819,1,0,0,none
5,5,13,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8099999999999994,0.7568991311220448,0.70379826224409,0.0,0.0,0.0,0.10620173775590935,1.0,0.10620173775590935,0.7700977876521942,0.7911520557135188,0.7936658692219818,0.8683174648128072,1.0237982622440907,0,0,0,none
5,5,14,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7599999999999993,0.758449565561022,0.7568991311220448,0.0,0.0,0.0,0.0031008688779545768,1.0,0.0031008688779545768,0.7749436054875015,0.7846686756231118,0.7909667111423209,0.8931745758836616,1.0531008688779546,0,0,0,none
5,5,15,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.7099999999999993,0.7342247827805106,0.758449565561022,0.0,0.0,0.0,-0.048449565561022756,1.0,0.048449565561022756,0.7697068081349615,0.7786839286278517,0.7872818763879801,0.8123225247414572,1.0015504344389772,1,0,0,none
5,5,16,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8399999999999992,0.7871123913902549,0.7342247827805106,0.0,0.0,0.0,0.10577521721948857,1.0,0.10577521721948857,0.7560240562394589,0.7696199796724945,0.7819833073733343,0.8286111394386297,1.0242247827805113,0,0,0,none
5,5,17,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7899999999999991,0.788556195695127,0.7871123913902549,0.0,0.0,0.0,0.002887608609744241,1.0,0.002887608609744241,0.7620854345725047,0.7666061616324986,0.7773701636510837,0.8518763411258332,1.0528876086097443,0,0,0,none
6,6,0,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.6199999999999999,0.6599999999999999,0.7,0.040000000000000036,0.0,0.040000000000000036,-0.08000000000000007,0.9199999999999999,0.1200000000000001,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
6,6,1,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.5399999999999998,0.6049999999999999,0.6499999999999999,0.09500000000000008,0.0,0.09500000000000008,-0.1100000000000001,0.8099999999999998,0.20500000000000018,0.6087551299589603,0.3635020519835841,0.15105061559507524,1.1553600000000002,1.06,0,1,0,none
6,6,2,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.45999999999999985,0.5443749999999998,0.5812499999999998,0.15562500000000012,0.0,0.15562500000000012,-0.12124999999999997,0.6887499999999998,0.2768750000000001,0.7027219617539483,0.4991900158917298,0.25549243568407165,1.3012068954878253,1.1025,0,1,0,none
6,6,3,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.40999999999999986,0.49664062499999984,0.5054687499999998,0.20335937500000012,0.0,0.20335937500000012,-0.09546874999999994,0.5932812499999998,0.29882812500000006,0.7787693235521352,0.6110217389558921,0.3621512266656178,1.4394540192168168,1.1384375,1,1,0,none
6,6,4,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.5399999999999998,0.5437402343749999,0.4458007812499998,0.1562597656250001,0.0,0.1562597656250001,0.09419921875000004,0.6874804687499998,0.25045898437500014,0.8353518403064607,0.7007537794961196,0.4637319925147684,1.5126937858151541,1.1494140625,0,1,0,none
6,6,5,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.4899999999999998,0.5364025878906249,0.5046752929687498,0.16359741210937506,0.0,0.16359741210937506,-0.014675292968749976,0.6728051757812499,0.17827270507812504,0.8553012969552696,0.7625727864797796,0.5533842307042718,1.382756550490113,1.1252294921875001,1,1,0,none
6,6,6,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6199999999999999,0.5986509704589843,0.49550323486328113,0.10134902954101566,0.0,0.10134902954101566,0.12449676513671876,0.7973019409179687,0.2258457946777344,0.8492110511290324,0.7972280923394807,0.6265373891948345,1.3184729226826493,1.0891363525390625,0,1,0,none
6,6,7,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.5699999999999998,0.5969941139221191,0.5733137130737304,0.10300588607788086,0.0,0.10300588607788086,-0.0033137130737305176,0.7939882278442383,0.10631959915161138,0.8532456238602554,0.8196351049477906,0.6844667039207213,1.2405968446741156,1.1129228973388672,1,0,0,none
6,6,8,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6999999999999997,0.6613727927207945,0.5712426424026489,0.03862720727920543,0.0,0.03862720727920543,0.12875735759735085,0.9227455854415891,0.16738456487655629,0.8429505194677903,0.8289612707557905,0.7278150739712421,1.1357764928275835,1.0531597995758057,0,0,0,none
6,6,9,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6499999999999997,0.6605147972702978,0.6517159909009932,0.03948520272970213,0.0,0.03948520272970213,-0.0017159909009935026,0.9210295945405957,0.04120119363069563,0.8370612054824476,0.8322012446464533,0.7591309251738054,1.068551369202438,1.0836922824382782,1,0,0,none
6,6,10,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7799999999999996,0.7251930489763615,0.6506434965878722,0.0,0.0,0.0,0.12935650341212734,1.0,0.12935650341212734,0.8154831605629658,0.8255140110130583,0.7790458509255813,0.963262876329611,1.0206005968153478,0,0,0,none
6,6,11,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7299999999999995,0.7275965244881806,0.7251930489763615,0.0,0.0,0.0,0.00480695102363804,1.0,0.00480695102363804,0.8028513714400634,0.8164489551838603,0.790266782203065,0.9537097299430577,1.0646782517060638,0,0,0,none
6,6,12,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6799999999999995,0.70379826224409,0.7275965244881806,0.0,0.0,0.0,-0.04759652448818108,1.0,0.04759652448818108,0.7882971532768808,0.8051882344210685,0.794743217868466,0.8534271984844892,1.002403475511819,1,0,0,none
6,6,13,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8099999999999994,0.7568991311220448,0.70379826224409,0.0,0.0,0.0,0.10620173775590935,1.0,0.10620173775590935,0.7700977876521942,0.7911520557135188,0.7936658692219818,0.8683174648128072,1.0237982622440907,0,0,0,none
6,6,14,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7599999999999993,0.758449565561022,0.7568991311220448,0.0,0.0,0.0,0.0031008688779545768,1.0,0.0031008688779545768,0.7749436054875015,0.7846686756231118,0.7909667111423209,0.8931745758836616,1.0531008688779546,0,0,0,none
6,6,15,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.7099999999999993,0.7342247827805106,0.758449565561022,0.0,0.0,0.0,-0.048449565561022756,1.0,0.048449565561022756,0.7697068081349615,0.7786839286278517,0.7872818763879801,0.8123225247414572,1.0015504344389772,1,0,0,none
6,6,16,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8399999999999992,0.7871123913902549,0.7342247827805106,0.0,0.0,0.0,0.10577521721948857,1.0,0.10577521721948857,0.7560240562394589,0.7696199796724945,0.7819833073733343,0.8286111394386297,1.0242247827805113,0,0,0,none
6,6,17,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7899999999999991,0.788556195695127,0.7871123913902549,0.0,0.0,0.0,0.002887608609744241,1.0,0.002887608609744241,0.7620854345725047,0.7666061616324986,0.7773701636510837,0.8518763411258332,1.0528876086097443,0,0,0,none
7,7,0,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.6199999999999999,0.6599999999999999,0.7,0.040000000000000036,0.0,0.040000000000000036,-0.08000000000000007,0.9199999999999999,0.1200000000000001,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
7,7,1,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.5399999999999998,0.6049999999999999,0.6499999999999999,0.09500000000000008,0.0,0.09500000000000008,-0.1100000000000001,0.8099999999999998,0.20500000000000018,0.6087551299589603,0.3635020519835841,0.15105061559507524,1.1553600000000002,1.06,0,1,0,none
7,7,2,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.45999999999999985,0.5443749999999998,0.5812499999999998,0.15562500000000012,0.0,0.15562500000000012,-0.12124999999999997,0.6887499999999998,0.2768750000000001,0.7027219617539483,0.4991900158917298,0.25549243568407165,1.3012068954878253,1.1025,0,1,0,none
7,7,3,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.40999999999999986,0.49664062499999984,0.5054687499999998,0.20335937500000012,0.0,0.20335937500000012,-0.09546874999999994,0.5932812499999998,0.29882812500000006,0.7787693235521352,0.6110217389558921,0.3621512266656178,1.4394540192168168,1.1384375,1,1,0,none
7,7,4,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.5399999999999998,0.5437402343749999,0.4458007812499998,0.1562597656250001,0.0,0.1562597656250001,0.09419921875000004,0.6874804687499998,0.25045898437500014,0.8353518403064607,0.7007537794961196,0.4637319925147684,1.5126937858151541,1.1494140625,0,1,0,none
7,7,5,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.4899999999999998,0.5364025878906249,0.5046752929687498,0.16359741210937506,0.0,0.16359741210937506,-0.014675292968749976,0.6728051757812499,0.17827270507812504,0.8553012969552696,0.7625727864797796,0.5533842307042718,1.382756550490113,1.1252294921875001,1,1,0,none
7,7,6,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6199999999999999,0.5986509704589843,0.49550323486328113,0.10134902954101566,0.0,0.10134902954101566,0.12449676513671876,0.7973019409179687,0.2258457946777344,0.8492110511290324,0.7972280923394807,0.6265373891948345,1.3184729226826493,1.0891363525390625,0,1,0,none
7,7,7,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.5699999999999998,0.5969941139221191,0.5733137130737304,0.10300588607788086,0.0,0.10300588607788086,-0.0033137130737305176,0.7939882278442383,0.10631959915161138,0.8532456238602554,0.8196351049477906,0.6844667039207213,1.2405968446741156,1.1129228973388672,1,0,0,none
7,7,8,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6999999999999997,0.6613727927207945,0.5712426424026489,0.03862720727920543,0.0,0.03862720727920543,0.12875735759735085,0.9227455854415891,0.16738456487655629,0.8429505194677903,0.8289612707557905,0.7278150739712421,1.1357764928275835,1.0531597995758057,0,0,0,none
7,7,9,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6499999999999997,0.6605147972702978,0.6517159909009932,0.03948520272970213,0.0,0.03948520272970213,-0.0017159909009935026,0.9210295945405957,0.04120119363069563,0.8370612054824476,0.8322012446464533,0.7591309251738054,1.068551369202438,1.0836922824382782,1,0,0,none
7,7,10,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7799999999999996,0.7251930489763615,0.6506434965878722,0.0,0.0,0.0,0.12935650341212734,1.0,0.12935650341212734,0.8154831605629658,0.8255140110130583,0.7790458509255813,0.963262876329611,1.0206005968153478,0,0,0,none
7,7,11,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7299999999999995,0.7275965244881806,0.7251930489763615,0.0,0.0,0.0,0.00480695102363804,1.0,0.00480695102363804,0.8028513714400634,0.8164489551838603,0.790266782203065,0.9537097299430577,1.0646782517060638,0,0,0,none
7,7,12,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6799999999999995,0.70379826224409,0.7275965244881806,0.0,0.0,0.0,-0.04759652448818108,1.0,0.04759652448818108,0.7882971532768808,0.8051882344210685,0.794743217868466,0.8534271984844892,1.002403475511819,1,0,0,none
7,7,13,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8099999999999994,0.7568991311220448,0.70379826224409,0.0,0.0,0.0,0.10620173775590935,1.0,0.10620173775590935,0.7700977876521942,0.7911520557135188,0.7936658692219818,0.8683174648128072,1.0237982622440907,0,0,0,none
7,7,14,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7599999999999993,0.758449565561022,0.7568991311220448,0.0,0.0,0.0,0.0031008688779545768,1.0,0.0031008688779545768,0.7749436054875015,0.7846686756231118,0.7909667111423209,0.8931745758836616,1.0531008688779546,0,0,0,none
7,7,15,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.7099999999999993,0.7342247827805106,0.758449565561022,0.0,0.0,0.0,-0.048449565561022756,1.0,0.048449565561022756,0.7697068081349615,0.7786839286278517,0.7872818763879801,0.8123225247414572,1.0015504344389772,1,0,0,none
7,7,16,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.8399999999999992,0.7871123913902549,0.7342247827805106,0.0,0.0,0.0,0.10577521721948857,1.0,0.10577521721948857,0.7560240562394589,0.7696199796724945,0.7819833073733343,0.8286111394386297,1.0242247827805113,0,0,0,none
7,7,17,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7899999999999991,0.788556195695127,0.7871123913902549,0.0,0.0,0.0,0.002887608609744241,1.0,0.002887608609744241,0.7620854345725047,0.7666061616324986,0.7773701636510837,0.8518763411258332,1.0528876086097443,0,0,0,none
