seed,episode,t,env_name,condition,metabolic_load,agent_id,action,energy_true,energy_model,energy_pred,distress_self,distress_other_est,distress_coupled,pe,valence,arousal,Ns,internal,efference,g_eff,precision_eff,has_food,partner_alive,transfer_event,lesion_mode
4,4,16,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6599999999999993,0.729475600695777,0.7114512013915548,0.0,0.7,0.175,-0.05145120139155557,0.65,0.22645120139155556,0.8491793247151818,0.8525523514130303,0.8467875544973136,1.1235908531336554,1.0889512013915557,1,0,0,none
4,4,17,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7899999999999991,0.781612800347888,0.685725600695777,0.0,0.7,0.175,0.10427439930422211,0.65,0.2792743993042221,0.8452738509073262,0.8496409512107487,0.8476435735113441,1.134590952153684,1.1132256006957777,0,0,0,none
5,5,0,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.6199999999999999,0.6756249999999999,0.66875,0.024375000000000036,0.49999999999999994,0.14937500000000004,-0.04875000000000007,0.7012499999999999,0.1981250000000001,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
5,5,1,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.5399999999999998,0.6280468749999999,0.6351562499999999,0.07195312500000006,0.5499999999999999,0.20945312500000005,-0.09515625000000005,0.58109375,0.30460937500000007,0.6121635412680189,0.36486541650720755,0.15145962495216228,1.3919100000000002,1.0990625,0,1,0,none
5,5,2,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.45999999999999985,0.5717675781249999,0.5725585937499998,0.12823242187500006,0.6,0.2782324218750001,-0.11255859374999999,0.44353515624999984,0.39079101562500007,0.7391590709425062,0.514582878281327,0.2603966009509117,1.5610222527184463,1.1523046875,0,1,0,none
5,5,3,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.40999999999999986,0.5272253417968749,0.4990844726562499,0.1727746582031251,0.6499999999999999,0.3352746582031251,-0.08908447265625002,0.32945068359374985,0.4243591308593751,0.8258363278404915,0.6390842581049928,0.37400289809713605,1.7201106594528692,1.1953955078125,1,1,0,none
5,5,4,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.5399999999999998,0.577084503173828,0.4402816772460936,0.12291549682617198,0.7,0.29791549682617197,0.09971832275390624,0.40416900634765607,0.3976338195800782,0.8692397934078411,0.731146472226132,0.4811459703358349,1.8122364064836096,1.2121795654296876,0,1,0,none
5,5,5,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.4899999999999998,0.5707816886901854,0.502605628967285,0.12921831130981454,0.7,0.3042183113098145,-0.012605628967285176,0.39156337738037095,0.3168239402770997,0.8671620686495582,0.7855527107955025,0.5724679924737353,1.7084830489528635,1.1988169097900392,1,1,0,none
5,5,6,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6199999999999999,0.6334181332588195,0.4947271108627318,0.0665818667411805,0.7,0.24158186674118048,0.12527288913726808,0.516836266517639,0.36685475587844857,0.8607393537219182,0.8156273679660688,0.6454158051214354,1.6305169046141774,1.1584119701385498,0,1,0,none
5,5,7,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.5699999999999998,0.6319067999720572,0.5730226665735243,0.06809320002794272,0.7,0.2430932000279427,-0.0030226665735244573,0.5138135999441146,0.24611586660146717,0.8647409170706657,0.8352727876079076,0.702372899867377,1.5484396010773922,1.1834273779392244,1,0,0,none
5,5,8,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6999999999999997,0.6963400499895214,0.5711334999650716,0.0036599500104785854,0.7,0.17865995001047857,0.12886650003492817,0.6426800999790429,0.30752645004540674,0.8549401125677482,0.8431397175918438,0.7446029451847171,1.437224653956289,1.1230579333007336,0,0,0,none
5,5,9,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6499999999999997,0.6955025187460704,0.6516750624869018,0.004497481253929569,0.7,0.17949748125392956,-0.0016750624869020792,0.6410050374921409,0.18117254374083164,0.8599865451635131,0.8498784486205115,0.7761855962154555,1.3649063175844105,1.1537632250227035,1,0,0,none
5,5,10,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7799999999999996,0.7601884445297762,0.650628148432588,0.0,0.7,0.175,0.1293718515674116,0.65,0.3043718515674116,0.8494593272347862,0.8497108000662215,0.7982431573706853,1.2543454950155695,1.0905862718704158,0,0,0,none
5,5,11,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7299999999999995,0.7669692222648878,0.7164384445297762,0.0,0.7,0.175,0.013561555470223308,0.65,0.1885615554702233,0.8597304584389555,0.8537186634153151,0.8148858091840743,1.311690373567689,1.1521859257837057,0,0,0,none
5,5,12,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.6799999999999995,0.7453596111324436,0.7232192222648879,0.0,0.7,0.175,-0.04321922226488839,0.65,0.21821922226488838,0.8500905655568484,0.8522674242719284,0.8261002937104305,1.2108884238060493,1.0942807777351116,0,0,0,none
5,5,13,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6299999999999994,0.7095548055662215,0.7016096111324437,0.0,0.7,0.175,-0.07160961113244424,0.65,0.24660961113244423,0.8526043064824056,0.8524021771561193,0.8339908587441371,1.2099849341221587,1.109109611132444,1,0,0,none
5,5,14,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7599999999999993,0.7566524027831104,0.6658048055662216,0.0,0.7,0.175,0.09419519443377777,0.65,0.26919519443377776,0.8549812068802803,0.8534337890457837,0.8398237378346312,1.2079281463925322,1.123304805566222,0,0,0,none
5,5,15,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7099999999999993,0.7552012013915548,0.7129024027831105,0.0,0.7,0.175,-0.0029024027831111576,0.65,0.17790240278311115,0.8568519061269814,0.8548010358782627,0.8443169272477206,1.201832213997873,1.134597597216889,0,0,0,none
5,5,16,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6599999999999993,0.729475600695777,0.7114512013915548,0.0,0.7,0.175,-0.05145120139155557,0.65,0.22645120139155556,0.8491793247151818,0.8525523514130303,0.8467875544973136,1.1235908531336554,1.0889512013915557,1,0,0,none
5,5,17,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7899999999999991,0.781612800347888,0.685725600695777,0.0,0.7,0.175,0.10427439930422211,0.65,0.2792743993042221,0.8452738509073262,0.8496409512107487,0.8476435735113441,1.134590952153684,1.1132256006957777,0,0,0,none
6,6,0,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.6199999999999999,0.6756249999999999,0.66875,0.024375000000000036,0.49999999999999994,0.14937500000000004,-0.04875000000000007,0.7012499999999999,0.1981250000000001,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
6,6,1,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.5399999999999998,0.6280468749999999,0.6351562499999999,0.07195312500000006,0.5499999999999999,0.20945312500000005,-0.09515625000000005,0.58109375,0.30460937500000007,0.6121635412680189,0.36486541650720755,0.15145962495216228,1.3919100000000002,1.0990625,0,1,0,none
6,6,2,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.45999999999999985,0.5717675781249999,0.5725585937499998,0.12823242187500006,0.6,0.2782324218750001,-0.11255859374999999,0.44353515624999984,0.39079101562500007,0.7391590709425062,0.514582878281327,0.2603966009509117,1.5610222527184463,1.1523046875,0,1,0,none
6,6,3,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.40999999999999986,0.5272253417968749,0.4990844726562499,0.1727746582031251,0.6499999999999999,0.3352746582031251,-0.08908447265625002,0.32945068359374985,0.4243591308593751,0.8258363278404915,0.6390842581049928,0.37400289809713605,1.7201106594528692,1.1953955078125,1,1,0,none
6,6,4,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.5399999999999998,0.577084503173828,0.4402816772460936,0.12291549682617198,0.7,0.29791549682617197,0.09971832275390624,0.40416900634765607,0.3976338195800782,0.8692397934078411,0.731146472226132,0.4811459703358349,1.8122364064836096,1.2121795654296876,0,1,0,none
6,6,5,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.4899999999999998,0.5707816886901854,0.502605628967285,0.12921831130981454,0.7,0.3042183113098145,-0.012605628967285176,0.39156337738037095,0.3168239402770997,0.8671620686495582,0.7855527107955025,0.5724679924737353,1.7084830489528635,1.1988169097900392,1,1,0,none
6,6,6,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6199999999999999,0.6334181332588195,0.4947271108627318,0.0665818667411805,0.7,0.24158186674118048,0.12527288913726808,0.516836266517639,0.36685475587844857,0.8607393537219182,0.8156273679660688,0.6454158051214354,1.6305169046141774,1.1584119701385498,0,1,0,none
6,6,7,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.5699999999999998,0.6319067999720572,0.5730226665735243,0.06809320002794272,0.7,0.2430932000279427,-0.0030226665735244573,0.5138135999441146,0.24611586660146717,0.8647409170706657,0.8352727876079076,0.702372899867377,1.5484396010773922,1.1834273779392244,1,0,0,none
6,6,8,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6999999999999997,0.6963400499895214,0.5711334999650716,0.0036599500104785854,0.7,0.17865995001047857,0.12886650003492817,0.6426800999790429,0.30752645004540674,0.8549401125677482,0.8431397175918438,0.7446029451847171,1.437224653956289,1.1230579333007336,0,0,0,none
6,6,9,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6499999999999997,0.6955025187460704,0.6516750624869018,0.004497481253929569,0.7,0.17949748125392956,-0.0016750624869020792,0.6410050374921409,0.18117254374083164,0.8599865451635131,0.8498784486205115,0.7761855962154555,1.3649063175844105,1.1537632250227035,1,0,0,none
6,6,10,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7799999999999996,0.7601884445297762,0.650628148432588,0.0,0.7,0.175,0.1293718515674116,0.65,0.3043718515674116,0.8494593272347862,0.8497108000662215,0.7982431573706853,1.2543454950155695,1.0905862718704158,0,0,0,none
6,6,11,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7299999999999995,0.7669692222648878,0.7164384445297762,0.0,0.7,0.175,0.013561555470223308,0.65,0.1885615554702233,0.8597304584389555,0.8537186634153151,0.8148858091840743,1.311690373567689,1.1521859257837057,0,0,0,none
6,6,12,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.6799999999999995,0.7453596111324436,0.7232192222648879,0.0,0.7,0.175,-0.04321922226488839,0.65,0.21821922226488838,0.8500905655568484,0.8522674242719284,0.8261002937104305,1.2108884238060493,1.0942807777351116,0,0,0,none
6,6,13,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6299999999999994,0.7095548055662215,0.7016096111324437,0.0,0.7,0.175,-0.07160961113244424,0.65,0.24660961113244423,0.8526043064824056,0.8524021771561193,0.8339908587441371,1.2099849341221587,1.109109611132444,1,0,0,none
6,6,14,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7599999999999993,0.7566524027831104,0.6658048055662216,0.0,0.7,0.175,0.09419519443377777,0.65,0.26919519443377776,0.8549812068802803,0.8534337890457837,0.8398237378346312,1.2079281463925322,1.123304805566222,0,0,0,none
6,6,15,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7099999999999993,0.7552012013915548,0.7129024027831105,0.0,0.7,0.175,-0.0029024027831111576,0.65,0.17790240278311115,0.8568519061269814,0.8548010358782627,0.8443169272477206,1.201832213997873,1.134597597216889,0,0,0,none
6,6,16,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6599999999999993,0.729475600695777,0.7114512013915548,0.0,0.7,0.175,-0.05145120139155557,0.65,0.22645120139155556,0.8491793247151818,0.8525523514130303,0.8467875544973136,1.1235908531336554,1.0889512013915557,1,0,0,none
6,6,17,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7899999999999991,0.781612800347888,0.685725600695777,0.0,0.7,0.175,0.10427439930422211,0.65,0.2792743993042221,0.8452738509073262,0.8496409512107487,0.8476435735113441,1.134590952153684,1.1132256006957777,0,0,0,none
7,7,0,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.6199999999999999,0.6756249999999999,0.66875,0.024375000000000036,0.49999999999999994,0.14937500000000004,-0.04875000000000007,0.7012499999999999,0.1981250000000001,0.5,0.2,0.06000000000000001,1.0,1.0,0,1,0,none
7,7,1,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.5399999999999998,0.6280468749999999,0.6351562499999999,0.07195312500000006,0.5499999999999999,0.20945312500000005,-0.09515625000000005,0.58109375,0.30460937500000007,0.6121635412680189,0.36486541650720755,0.15145962495216228,1.3919100000000002,1.0990625,0,1,0,none
7,7,2,SocialCorridorWorld,social_affective_direct,high,possessor,LEFT,0.45999999999999985,0.5717675781249999,0.5725585937499998,0.12823242187500006,0.6,0.2782324218750001,-0.11255859374999999,0.44353515624999984,0.39079101562500007,0.7391590709425062,0.514582878281327,0.2603966009509117,1.5610222527184463,1.1523046875,0,1,0,none
7,7,3,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.40999999999999986,0.5272253417968749,0.4990844726562499,0.1727746582031251,0.6499999999999999,0.3352746582031251,-0.08908447265625002,0.32945068359374985,0.4243591308593751,0.8258363278404915,0.6390842581049928,0.37400289809713605,1.7201106594528692,1.1953955078125,1,1,0,none
7,7,4,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.5399999999999998,0.577084503173828,0.4402816772460936,0.12291549682617198,0.7,0.29791549682617197,0.09971832275390624,0.40416900634765607,0.3976338195800782,0.8692397934078411,0.731146472226132,0.4811459703358349,1.8122364064836096,1.2121795654296876,0,1,0,none
7,7,5,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.4899999999999998,0.5707816886901854,0.502605628967285,0.12921831130981454,0.7,0.3042183113098145,-0.012605628967285176,0.39156337738037095,0.3168239402770997,0.8671620686495582,0.7855527107955025,0.5724679924737353,1.7084830489528635,1.1988169097900392,1,1,0,none
7,7,6,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6199999999999999,0.6334181332588195,0.4947271108627318,0.0665818667411805,0.7,0.24158186674118048,0.12527288913726808,0.516836266517639,0.36685475587844857,0.8607393537219182,0.8156273679660688,0.6454158051214354,1.6305169046141774,1.1584119701385498,0,1,0,none
7,7,7,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.5699999999999998,0.6319067999720572,0.5730226665735243,0.06809320002794272,0.7,0.2430932000279427,-0.0030226665735244573,0.5138135999441146,0.24611586660146717,0.8647409170706657,0.8352727876079076,0.702372899867377,1.5484396010773922,1.1834273779392244,1,0,0,none
7,7,8,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.6999999999999997,0.6963400499895214,0.5711334999650716,0.0036599500104785854,0.7,0.17865995001047857,0.12886650003492817,0.6426800999790429,0.30752645004540674,0.8549401125677482,0.8431397175918438,0.7446029451847171,1.437224653956289,1.1230579333007336,0,0,0,none
7,7,9,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6499999999999997,0.6955025187460704,0.6516750624869018,0.004497481253929569,0.7,0.17949748125392956,-0.0016750624869020792,0.6410050374921409,0.18117254374083164,0.8599865451635131,0.8498784486205115,0.7761855962154555,1.3649063175844105,1.1537632250227035,1,0,0,none
7,7,10,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7799999999999996,0.7601884445297762,0.650628148432588,0.0,0.7,0.175,0.1293718515674116,0.65,0.3043718515674116,0.8494593272347862,0.8497108000662215,0.7982431573706853,1.2543454950155695,1.0905862718704158,0,0,0,none
7,7,11,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7299999999999995,0.7669692222648878,0.7164384445297762,0.0,0.7,0.175,0.013561555470223308,0.65,0.1885615554702233,0.8597304584389555,0.8537186634153151,0.8148858091840743,1.311690373567689,1.1521859257837057,0,0,0,none
7,7,12,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.6799999999999995,0.7453596111324436,0.7232192222648879,0.0,0.7,0.175,-0.04321922226488839,0.65,0.21821922226488838,0.8500905655568484,0.8522674242719284,0.8261002937104305,1.2108884238060493,1.0942807777351116,0,0,0,none
7,7,13,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6299999999999994,0.7095548055662215,0.7016096111324437,0.0,0.7,0.175,-0.07160961113244424,0.65,0.24660961113244423,0.8526043064824056,0.8524021771561193,0.8339908587441371,1.2099849341221587,1.109109611132444,1,0,0,none
7,7,14,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7599999999999993,0.7566524027831104,0.6658048055662216,0.0,0.7,0.175,0.09419519443377777,0.65,0.26919519443377776,0.8549812068802803,0.8534337890457837,0.8398237378346312,1.2079281463925322,1.123304805566222,0,0,0,none
7,7,15,SocialCorridorWorld,social_affective_direct,high,possessor,STAY,0.7099999999999993,0.7552012013915548,0.7129024027831105,0.0,0.7,0.175,-0.0029024027831111576,0.65,0.17790240278311115,0.8568519061269814,0.8548010358782627,0.8443169272477206,1.201832213997873,1.134597597216889,0,0,0,none
7,7,16,SocialCorridorWorld,social_affective_direct,high,possessor,GET,0.6599999999999993,0.729475600695777,0.7114512013915548,0.0,0.7,0.175,-0.05145120139155557,0.65,0.22645120139155556,0.8491793247151818,0.8525523514130303,0.8467875544973136,1.1235908531336554,1.0889512013915557,1,0,0,none
7,7,17,SocialCorridorWorld,social_affective_direct,high,possessor,EAT,0.7899999999999991,0.781612800347888,0.685725600695777,0.0,0.7,0.175,0.10427439930422211,0.65,0.2792743993042221,0.8452738509073262,0.8496409512107487,0.8476435735113441,1.134590952153684,1.1132256006957777,0,0,0,none
